network,attack,fraction_removed,repeat,n_nodes,n_edges,density,mean_degree,average_clustering,n_components,giant_component_size,giant_component_fraction,global_efficiency_approx,n_spikes,mean_firing_rate_hz,active_fraction,population_rate_mean,population_rate_cv
random_geometric,betweenness,0.8,1,285,5483,0.13548307388188782,38.47719298245614,0.8423998689469343,1,285,1.0,0.2804684337668389,0,0.0,0.0,0.0,0.0
random_geometric,betweenness,0.8,2,285,5483,0.13548307388188782,38.47719298245614,0.8423998689469343,1,285,1.0,0.28093383519207193,0,0.0,0.0,0.0,0.0
random_geometric,betweenness,0.8,3,285,5483,0.13548307388188782,38.47719298245614,0.8423998689469343,1,285,1.0,0.2815232156582432,0,0.0,0.0,0.0,0.0
random_geometric,betweenness,0.8,4,285,5483,0.13548307388188782,38.47719298245614,0.8423998689469343,1,285,1.0,0.2818113224310863,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.0,0,1425,86583,0.0853370786516854,121.52,0.646121617878096,1,1425,1.0,0.3633153229217708,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.0,1,1425,86583,0.0853370786516854,121.52,0.646121617878096,1,1425,1.0,0.359230948757735,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.0,2,1425,86583,0.0853370786516854,121.52,0.646121617878096,1,1425,1.0,0.3604520298283047,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.0,3,1425,86583,0.0853370786516854,121.52,0.646121617878096,1,1425,1.0,0.3618678186859919,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.0,4,1425,86583,0.0853370786516854,121.52,0.646121617878096,1,1425,1.0,0.3650997581143815,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.1,0,1283,68946,0.0838348109138707,107.47622759158223,0.6641836378330539,1,1283,1.0,0.3462296557334962,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.1,1,1283,68946,0.0838348109138707,107.47622759158223,0.6641836378330539,1,1283,1.0,0.35036973633667284,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.1,2,1283,68946,0.0838348109138707,107.47622759158223,0.6641836378330539,1,1283,1.0,0.35016470111142517,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.1,3,1283,68946,0.0838348109138707,107.47622759158223,0.6641836378330539,1,1283,1.0,0.350186139588059,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.1,4,1283,68946,0.0838348109138707,107.47622759158223,0.6641836378330539,1,1283,1.0,0.35386543223595873,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.2,0,1140,55710,0.08580934337599926,97.73684210526316,0.7006186643586553,1,1140,1.0,0.3358367563439696,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.2,1,1140,55710,0.08580934337599926,97.73684210526316,0.7006186643586553,1,1140,1.0,0.33481305482360735,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.2,2,1140,55710,0.08580934337599926,97.73684210526316,0.7006186643586553,1,1140,1.0,0.3377184752006982,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.2,3,1140,55710,0.08580934337599926,97.73684210526316,0.7006186643586553,1,1140,1.0,0.3362827441918527,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.2,4,1140,55710,0.08580934337599926,97.73684210526316,0.7006186643586553,1,1140,1.0,0.3384510152316633,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.3,0,997,44846,0.09032317837045273,89.9618856569709,0.7374161492968953,1,997,1.0,0.32061300360140516,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.3,1,997,44846,0.09032317837045273,89.9618856569709,0.7374161492968953,1,997,1.0,0.32024917925642693,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.3,2,997,44846,0.09032317837045273,89.9618856569709,0.7374161492968953,1,997,1.0,0.31984746924173746,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.3,3,997,44846,0.09032317837045273,89.9618856569709,0.7374161492968953,1,997,1.0,0.31731579094124823,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.3,4,997,44846,0.09032317837045273,89.9618856569709,0.7374161492968953,1,997,1.0,0.317627374577371,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.4,0,855,36086,0.09884273525343414,84.41169590643275,0.7746413564865501,2,839,0.9812865497076023,0.30688590319040204,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.4,1,855,36086,0.09884273525343414,84.41169590643275,0.7746413564865501,2,839,0.9812865497076023,0.30801075077318274,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.4,2,855,36086,0.09884273525343414,84.41169590643275,0.7746413564865501,2,839,0.9812865497076023,0.3096532875995189,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.4,3,855,36086,0.09884273525343414,84.41169590643275,0.7746413564865501,2,839,0.9812865497076023,0.30867471928993473,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.4,4,855,36086,0.09884273525343414,84.41169590643275,0.7746413564865501,2,839,0.9812865497076023,0.3072327901984414,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.5,0,713,28087,0.11065367098980412,78.78541374474054,0.8107516804201667,3,434,0.6086956521739131,0.42003463622447135,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.5,1,713,28087,0.11065367098980412,78.78541374474054,0.8107516804201667,3,434,0.6086956521739131,0.4315664941404454,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.5,2,713,28087,0.11065367098980412,78.78541374474054,0.8107516804201667,3,434,0.6086956521739131,0.424073421956389,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.5,3,713,28087,0.11065367098980412,78.78541374474054,0.8107516804201667,3,434,0.6086956521739131,0.426124443982977,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.5,4,713,28087,0.11065367098980412,78.78541374474054,0.8107516804201667,3,434,0.6086956521739131,0.4216449003047395,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.6,0,570,20699,0.12764159960534024,72.6280701754386,0.8345682736495242,5,159,0.2789473684210526,0.7597015783021761,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.6,1,570,20699,0.12764159960534024,72.6280701754386,0.8345682736495242,5,159,0.2789473684210526,0.7558523390126013,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.6,2,570,20699,0.12764159960534024,72.6280701754386,0.8345682736495242,5,159,0.2789473684210526,0.7622312800782128,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.6,3,570,20699,0.12764159960534024,72.6280701754386,0.8345682736495242,5,159,0.2789473684210526,0.7693874745353816,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.6,4,570,20699,0.12764159960534024,72.6280701754386,0.8345682736495242,5,159,0.2789473684210526,0.7632053228653515,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.7,0,428,13540,0.14817570968942195,63.271028037383175,0.8492942266695828,5,129,0.3014018691588785,0.7756178632879857,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.7,1,428,13540,0.14817570968942195,63.271028037383175,0.8492942266695828,5,129,0.3014018691588785,0.7873564570783256,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.7,2,428,13540,0.14817570968942195,63.271028037383175,0.8492942266695828,5,129,0.3014018691588785,0.7819194515852829,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.7,3,428,13540,0.14817570968942195,63.271028037383175,0.8492942266695828,5,129,0.3014018691588785,0.7859126412497347,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.7,4,428,13540,0.14817570968942195,63.271028037383175,0.8492942266695828,5,129,0.3014018691588785,0.7822211816124426,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.8,0,285,6282,0.1552260934025204,44.084210526315786,0.8553918062018036,5,84,0.29473684210526313,0.8007003689863469,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.8,1,285,6282,0.1552260934025204,44.084210526315786,0.8553918062018036,5,84,0.29473684210526313,0.8053114830311534,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.8,2,285,6282,0.1552260934025204,44.084210526315786,0.8553918062018036,5,84,0.29473684210526313,0.8045258822428242,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.8,3,285,6282,0.1552260934025204,44.084210526315786,0.8553918062018036,5,84,0.29473684210526313,0.8019012032336955,0,0.0,0.0,0.0,0.0
random_geometric,community_bridge,0.8,4,285,6282,0.1552260934025204,44.084210526315786,0.8553918062018036,5,84,0.29473684210526313,0.8073477973151892,0,0.0,0.0,0.0,0.0
