base_sigma,Gini,mean_degree_in,clustering,modularity_Q,avg_shortest_path
0.47244897959183674,0.33632098765432095,14.977,0.46081094880690693,0.7606852007741788,6.295563563563563
0.47244897959183674,0.33911728395061735,15.197,0.46622855253458967,0.7459181415267799,6.30384984984985
0.47244897959183674,0.37824691358024687,16.756,0.4586304257795881,0.708477303175882,5.912950950950951
0.4816326530612245,0.3436111111111111,15.814,0.45957105618699884,0.715591247363293,6.073491491491492
0.4816326530612245,0.358753086419753,16.54,0.46304068767754086,0.718246172480214,5.917415415415415
0.4816326530612245,0.3594259259259258,16.083,0.45607363616869384,0.7365933412734805,6.161041041041041
0.4816326530612245,0.3599999999999999,16.145,0.4640173769609722,0.7090845054701395,5.986028028028028
0.4816326530612245,0.3825370370370371,16.907,0.466418099477664,0.7086635452883575,5.932306306306306
0.4908163265306123,0.3144382716049383,14.805,0.4591519592442661,0.7396093886719534,6.3055115115115115
0.4908163265306123,0.32559876543209865,15.972,0.4546678462054371,0.7191700697368125,6.012244244244244
0.4908163265306123,0.3574135802469136,16.635,0.46238308144679546,0.70642815344651,5.949133133133133
0.4908163265306123,0.3684012345679013,17.339,0.45521299798467496,0.697772302066292,5.8198998998999
0.4908163265306123,0.3758148148148148,16.46,0.4652488248977681,0.7159104183188909,6.127885885885886
0.5,0.3233641975308641,15.66,0.45855876078544106,0.7255958524605528,6.099627627627628
0.5,0.32512345679012333,15.628,0.45914963326603897,0.7211579502386343,6.025903903903904
0.5,0.3386851851851851,15.804,0.45978180146837616,0.7177743594322252,6.020204204204204
0.5,0.3647345679012346,16.034,0.45457262111382873,0.7068950019143282,6.100026026026026
0.5,0.3684691358024692,16.013,0.4596429409657345,0.74381978125,6.03397997997998
